# x rho vel Tmat Trad
1.371601746841360960e-03 5.200623090896733025e+00 5.768539552984055518e+00 6.550937867728283948e+01 6.294086973435103260e+01
1.371604737126194294e-03 5.203536238157274951e+00 5.765310094318451206e+00 6.550373467724820387e+01 6.294086979255304470e+01
1.371607740325528910e-03 5.206453907661502178e+00 5.762079244733889993e+00 6.549805345984944438e+01 6.294086985078606489e+01
1.371610756535555876e-03 5.209376108777002301e+00 5.758847004625867960e+00 6.549233498079135529e+01 6.294086990905567802e+01
1.371613785855160068e-03 5.212302850895376594e+00 5.755613374392963166e+00 6.548657919578786846e+01 6.294086996736694317e+01
1.371616828385921038e-03 5.215234143432316394e+00 5.752378354436838315e+00 6.548078606056196804e+01 6.294087002572438649e+01
1.371619884232111713e-03 5.218169995827692809e+00 5.749141945162228318e+00 6.547495553084577580e+01 6.294087008413200834e+01
1.371622953500699913e-03 5.221110417545633986e+00 5.745904146976947402e+00 6.546908756238046578e+01 6.294087014259334012e+01
1.371626035232133972e-03 5.224055418251452920e+00 5.742664960097479288e+00 6.546318210648431091e+01 6.294087020149575551e+01
1.371629130180798510e-03 5.227005007352132360e+00 5.739424385054729072e+00 6.545723912157798452e+01 6.294087026061112056e+01
1.371632239185861671e-03 5.229959194265294542e+00 5.736182422397352099e+00 6.545125856643151963e+01 6.294087031968128088e+01
1.371635362339372437e-03 5.232917988557094446e+00 5.732939072540689907e+00 6.544524039671601656e+01 6.294087037871712909e+01
1.371638499736898024e-03 5.235881399818238968e+00 5.729694335903299240e+00 6.543918456811502438e+01 6.294087043772886858e+01
1.371641651477523019e-03 5.238849437664066855e+00 5.726448212906954716e+00 6.543309103632464030e+01 6.294087049672599221e+01
1.371644817663850678e-03 5.241822111734640188e+00 5.723200703976638160e+00 6.542695975705343869e+01 6.294087055571733202e+01
1.371647998402001408e-03 5.244799431694815439e+00 5.719951809540548382e+00 6.542079068602254210e+01 6.294087061471103794e+01
1.371651193801614287e-03 5.247781407234343831e+00 5.716701530030083411e+00 6.541458377896555021e+01 6.294087067371463462e+01
1.371654403975845326e-03 5.250768048067950389e+00 5.713449865879844047e+00 6.540833899162856824e+01 6.294087073273500010e+01
1.371657629041369208e-03 5.253759363935412985e+00 5.710196817527633861e+00 6.540205627977024960e+01 6.294087079177841559e+01
1.371660869118378418e-03 5.256755364601658265e+00 5.706942385414451202e+00 6.539573559916172485e+01 6.294087085085052991e+01
1.371664124330583242e-03 5.259756059856846022e+00 5.703686569984484755e+00 6.538937690558663007e+01 6.294087090995645184e+01
1.371667394805211552e-03 5.262761459516448248e+00 5.700429371685117985e+00 6.538298015484113535e+01 6.294087096910069334e+01
1.371670680673009674e-03 5.265771573421348606e+00 5.697170790966914922e+00 6.537654530273390208e+01 6.294087102828723346e+01
1.371673982068241301e-03 5.268786411437918815e+00 5.693910828283627268e+00 6.537007230508609723e+01 6.294087108751949700e+01
1.371677299128688582e-03 5.271805983458111022e+00 5.690649484092186405e+00 6.536356111773142175e+01 6.294087114680041850e+01
1.371680631995651030e-03 5.274830299399546618e+00 5.687386758852698954e+00 6.535701169651603948e+01 6.294087120613240671e+01
1.371683980813946397e-03 5.277859369205602391e+00 5.684122653028447658e+00 6.535042399729867668e+01 6.294087126551740852e+01
1.371687345731910455e-03 5.280893202845501122e+00 5.680857167085885173e+00 6.534379797595053674e+01 6.294087132495688053e+01
1.371690726740751407e-03 5.283931810339763224e+00 5.677590301467376754e+00 6.533713358772807567e+01 6.294087138450633745e+01
1.371694123699037466e-03 5.286975201756515474e+00 5.674322056595417330e+00 6.533043078736865539e+01 6.294087144426708846e+01
1.371697537379094846e-03 5.290023387046209891e+00 5.671052433050035368e+00 6.532368953317620708e+01 6.294087150403117192e+01
1.371700967929504345e-03 5.293076376284487239e+00 5.667781431307951756e+00 6.531690978101799772e+01 6.294087156380303583e+01
1.371704415502453039e-03 5.296134179573266820e+00 5.664509051849066168e+00 6.531009148677415510e+01 6.294087162358669474e+01
1.371707880253734057e-03 5.299196807040845947e+00 5.661235295156449965e+00 6.530323460633763943e+01 6.294087168338577243e+01
1.371711362342747671e-03 5.302264268841990535e+00 5.657960161716339975e+00 6.529633909561428595e+01 6.294087174320352318e+01
1.371714861932499989e-03 5.305336575158028367e+00 5.654683652018137607e+00 6.528940491052276229e+01 6.294087180304282469e+01
1.371718379189604264e-03 5.308413736196934352e+00 5.651405766554410626e+00 6.528243200699461113e+01 6.294087186290622071e+01
1.371721914284279370e-03 5.311495762193430004e+00 5.648126505820881604e+00 6.527542034097422174e+01 6.294087192279591392e+01
1.371725467390351319e-03 5.314582663409072261e+00 5.644845870316430592e+00 6.526836986841884425e+01 6.294087198271380856e+01
1.371729038685252401e-03 5.317674450132350294e+00 5.641563860543087117e+00 6.526128054529856115e+01 6.294087204266150337e+01
1.371732628350020959e-03 5.320771132678770776e+00 5.638280477006034630e+00 6.525415232759633000e+01 6.294087210264032706e+01
1.371736236460112477e-03 5.323872721403891006e+00 5.634995720199914793e+00 6.524698517099109552e+01 6.294087216267892870e+01
1.371739863012616956e-03 5.326979226700222725e+00 5.631709590612274496e+00 6.523977903093674513e+01 6.294087222282639260e+01
1.371743508621631061e-03 5.330090658914920176e+00 5.628422088810641100e+00 6.523253386468016402e+01 6.294087228297672709e+01
1.371747173466194951e-03 5.333207028474448386e+00 5.625133215310682111e+00 6.522524962820807559e+01 6.294087234313444412e+01
1.371750857729878148e-03 5.336328345832654030e+00 5.621842970631326430e+00 6.521792627752273575e+01 6.294087240330367905e+01
1.371754561600781056e-03 5.339454621470883566e+00 5.618551355294740368e+00 6.521056376864189019e+01 6.294087246348811959e+01
1.371758285271534091e-03 5.342585865898056063e+00 5.615258369826347185e+00 6.520316205759887396e+01 6.294087252369109109e+01
1.371762028939297901e-03 5.345722089650769782e+00 5.611964014754808439e+00 6.519572110044254032e+01 6.294087258391554229e+01
1.371765792805763147e-03 5.348863303293400762e+00 5.608668290612027540e+00 6.518824085323727502e+01 6.294087264416407379e+01
1.371769577077151152e-03 5.352009517418195195e+00 5.605371197933140870e+00 6.518072127206299626e+01 6.294087270443895932e+01
1.371773381964213473e-03 5.355160742645368011e+00 5.602072737256520440e+00 6.517316231301516893e+01 6.294087276474215287e+01
1.371777207682231461e-03 5.358316989623201465e+00 5.598772909123767683e+00 6.516556393220477617e+01 6.294087282507529579e+01
1.371781054451016914e-03 5.361478269028140176e+00 5.595471714079709002e+00 6.515792608575836198e+01 6.294087288543977365e+01
1.371784922266519038e-03 5.364644591579326161e+00 5.592169152657350928e+00 6.515024872946742107e+01 6.294087294586724823e+01
1.371788810953099682e-03 5.367815968035438701e+00 5.588865225381351998e+00 6.514253181886876121e+01 6.294087300641268712e+01
1.371792721633350882e-03 5.370992409101825515e+00 5.585559932864772925e+00 6.513477531150022060e+01 6.294087306695784889e+01
1.371796654510673520e-03 5.374173925570733701e+00 5.582253275663016545e+00 6.512697916349746663e+01 6.294087312750775709e+01
1.371800609794940513e-03 5.377360528262946637e+00 5.578945254334829684e+00 6.511914333101472607e+01 6.294087318806700893e+01
1.371804587702497467e-03 5.380552228027898565e+00 5.575635869442293391e+00 6.511126777022465717e+01 6.294087324863978949e+01
1.371808588456161805e-03 5.383749035743761624e+00 5.572325121550826488e+00 6.510335243731852017e+01 6.294087330922985046e+01
1.371812612285224072e-03 5.386950962317554215e+00 5.569013011229177579e+00 6.509539728850604945e+01 6.294087336984055980e+01
1.371816659425446417e-03 5.390158018685244024e+00 5.565699539049420608e+00 6.508740228001548189e+01 6.294087343047491601e+01
1.371820730119063672e-03 5.393370215811839508e+00 5.562384705586956635e+00 6.507936736809361378e+01 6.294087349113556229e+01
1.371824824614782928e-03 5.396587564691504468e+00 5.559068511420503178e+00 6.507129250900571549e+01 6.294087355182478660e+01
1.371828943167783523e-03 5.399810076347652199e+00 5.555750957132095103e+00 6.506317765903560257e+01 6.294087361254459267e+01
1.371833086039717488e-03 5.403037761833049402e+00 5.552432043307081955e+00 6.505502277448559312e+01 6.294087367329666449e+01
1.371837253034742781e-03 5.406270632246924279e+00 5.549111770516669040e+00 6.504682781126740565e+01 6.294087373411811370e+01
1.371841443596164738e-03 5.409508698731587906e+00 5.545790139321589152e+00 6.503859272498732480e+01 6.294087379507406865e+01
1.371845659823671621e-03 5.412751972361854236e+00 5.542467150385518515e+00 6.503031747360694226e+01 6.294087385602549745e+01
1.371849901934293165e-03 5.416000464311493623e+00 5.539142804304344914e+00 6.502200201344045638e+01 6.294087391697846812e+01
1.371854170155496939e-03 5.419254185784017075e+00 5.535817101677400487e+00 6.501364630082407814e+01 6.294087397793857264e+01
1.371858464725187691e-03 5.422513148012771289e+00 5.532490043107469724e+00 6.500525029211605954e+01 6.294087403891090560e+01
1.371862785891708215e-03 5.425777362261051451e+00 5.529161629200775252e+00 6.499681394369666521e+01 6.294087409990008553e+01
1.371867133913838707e-03 5.429046839822210480e+00 5.525831860566970732e+00 6.498833721196812974e+01 6.294087416091029752e+01
1.371871509060797190e-03 5.432321592019751400e+00 5.522500737819154182e+00 6.497982005335474298e+01 6.294087422194526482e+01
1.371875911612239519e-03 5.435601630207449020e+00 5.519168261573843992e+00 6.497126242430279319e+01 6.294087428300833409e+01
1.371880341858258733e-03 5.438886965769448523e+00 5.515834432450987812e+00 6.496266428128059545e+01 6.294087434410243276e+01
1.371884800099385914e-03 5.442177610120373821e+00 5.512499251073953666e+00 6.495402558077844901e+01 6.294087440523011878e+01
1.371889286646589762e-03 5.445473574705435915e+00 5.509162718069529951e+00 6.494534627930869419e+01 6.294087446639360195e+01
1.371893801137399590e-03 5.448774871018823518e+00 5.505824834049445116e+00 6.493662633297002174e+01 6.294087452763282897e+01
1.371898342664118302e-03 5.452081510600439884e+00 5.502485599613877731e+00 6.492786569752915682e+01 6.294087458901842780e+01
1.371902914267945136e-03 5.455393504915789116e+00 5.499145015472735487e+00 6.491906433128377785e+01 6.294087465040133367e+01
1.371907516197127912e-03 5.458710865536270163e+00 5.495803082263592820e+00 6.491022219076771194e+01 6.294087471178833937e+01
1.371912148716226921e-03 5.462033604064273185e+00 5.492459800627579547e+00 6.490133923254053627e+01 6.294087477318564794e+01
1.371916812106114929e-03 5.465361732133278139e+00 5.489115171209388855e+00 6.489241541318760653e+01 6.294087483459889398e+01
1.371921506663977171e-03 5.468695261407968466e+00 5.485769194657266645e+00 6.488345068932001425e+01 6.294087489603317920e+01
1.371926232703310706e-03 5.472034203584345669e+00 5.482421871623007092e+00 6.487444501757461524e+01 6.294087495749307948e+01
1.371930990553925497e-03 5.475378570389837662e+00 5.479073202761950867e+00 6.486539835461401537e+01 6.294087501898265913e+01
1.371935780561943981e-03 5.478728373583408917e+00 5.475723188732980695e+00 6.485631065712658483e+01 6.294087508050551349e+01
1.371940603089800634e-03 5.482083624955675916e+00 5.472371830198514253e+00 6.484718188182645804e+01 6.294087514206475475e+01
1.371945458516242401e-03 5.485444336329019954e+00 5.469019127824503279e+00 6.483801198545349109e+01 6.294087520366307587e+01
1.371950347236329136e-03 5.488810519557699052e+00 5.465665082280426468e+00 6.482880092477331857e+01 6.294087526530273635e+01
1.371955269046743657e-03 5.492182186541996636e+00 5.462309694225326417e+00 6.481954865624589956e+01 6.294087532701461640e+01
1.371960223256896020e-03 5.495559349225866974e+00 5.458952964310348932e+00 6.481025513608538802e+01 6.294087538885300859e+01
1.371965212756837702e-03 5.498942019504006851e+00 5.455594893271112689e+00 6.480092032245360656e+01 6.294087545070351553e+01
1.371970237909405418e-03 5.502330209361513624e+00 5.452235481788937577e+00 6.479154417216666673e+01 6.294087551257149471e+01
1.371975299098741321e-03 5.505723930815829448e+00 5.448874730548767253e+00 6.478212664206910176e+01 6.294087557446174941e+01
1.371980396730292573e-03 5.509123195916849625e+00 5.445512640239166480e+00 6.477266768903390926e+01 6.294087563637853577e+01
1.371985531230811338e-03 5.512528016747046067e+00 5.442149211552317567e+00 6.476316726996253692e+01 6.294087569832561257e+01
1.371990703048354791e-03 5.515938405421580981e+00 5.438784445184012384e+00 6.475362534178485419e+01 6.294087576030623410e+01
1.371995912652285328e-03 5.519354374088417892e+00 5.435418341833655020e+00 6.474404186145922324e+01 6.294087582232317857e+01
1.372001160533270351e-03 5.522775934928451314e+00 5.432050902204247578e+00 6.473441678597241378e+01 6.294087588437877656e+01
1.372006447203282485e-03 5.526203100155611558e+00 5.428682127002396385e+00 6.472475007233965982e+01 6.294087594647491102e+01
1.372011773195599364e-03 5.529635882016992632e+00 5.425312016938298676e+00 6.471504167760464554e+01 6.294087600861308829e+01
1.372017139064803841e-03 5.533074292792970361e+00 5.421940572725742591e+00 6.470529155883949102e+01 6.294087607079437419e+01
1.372022545146183922e-03 5.536518344802487057e+00 5.418567795077041005e+00 6.469549967302384630e+01 6.294087613303011608e+01
1.372027991648565185e-03 5.539968050401203215e+00 5.415193684704988186e+00 6.468566597709160249e+01 6.294087619533780753e+01
1.372033480179598707e-03 5.543423421948775243e+00 5.411818242354934583e+00 6.467579042869729733e+01 6.294087625767387806e+01
1.372039011326116288e-03 5.546884471861021737e+00 5.408441468753859560e+00 6.466587298500023451e+01 6.294087632004038824e+01
1.372044585696787942e-03 5.550351212587623984e+00 5.405063364632330725e+00 6.465591360318842362e+01 6.294087638243909311e+01
1.372050203922121469e-03 5.553823656612265403e+00 5.401683930724489713e+00 6.464591224047859441e+01 6.294087644487146349e+01
1.372055866654462667e-03 5.557301816452745236e+00 5.398303167768051303e+00 6.463586885411619676e+01 6.294087650733869310e+01
1.372061574567994902e-03 5.560785704661102002e+00 5.394921076504300750e+00 6.462578340137538646e+01 6.294087656984174117e+01
1.372067328358740190e-03 5.564275333823739622e+00 5.391537657678086681e+00 6.461565583955903946e+01 6.294087663238136088e+01
1.372073128149086090e-03 5.567770716570954903e+00 5.388152912028715491e+00 6.460548612578040206e+01 6.294087669497724136e+01
1.372078975505968638e-03 5.571271865545196711e+00 5.384766840320803993e+00 6.459527421770310696e+01 6.294087675760310674e+01
1.372084871187952268e-03 5.574778793436737878e+00 5.381379443309823429e+00 6.458502007271509626e+01 6.294087682025921993e+01
1.372090815922510833e-03 5.578291512971557786e+00 5.377990721753977965e+00 6.457472364821362021e+01 6.294087688294745675e+01
1.372096810464542866e-03 5.581810036910539452e+00 5.374600676415103528e+00 6.456438490162668131e+01 6.294087694566935909e+01
1.372102855596372441e-03 5.585334378049591209e+00 5.371209308058661591e+00 6.455400379041303438e+01 6.294087700842622723e+01
1.372108952127747659e-03 5.588864549219777267e+00 5.367816617453735617e+00 6.454358027206221493e+01 6.294087707121909148e+01
1.372115100895841952e-03 5.592400563287445614e+00 5.364422605373023067e+00 6.453311430409453919e+01 6.294087713404876183e+01
1.372121301841132401e-03 5.595942433161969376e+00 5.361027272585539016e+00 6.452260584388540110e+01 6.294087719693129657e+01
1.372127556776423472e-03 5.599490171773068958e+00 5.357630619878479550e+00 6.451205484919162814e+01 6.294087725985171744e+01
1.372133867141873487e-03 5.603043792089405173e+00 5.354232648039475073e+00 6.450146127772482885e+01 6.294087732280156899e+01
1.372140233763385593e-03 5.606603307120730406e+00 5.350833357854685168e+00 6.449082508710533546e+01 6.294087738578296864e+01
